state_fips,name,rate_raw,ci_lo,ci_hi,count_raw,trend,rate,avg_annual_count,status,title,site,site_code
54000,West Virginia,7,6.4,7.5,151,stable,7.0,151,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
31000,Nebraska,6.9,6.4,7.5,148,stable,6.9,148,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
55000,Wisconsin,6.8,6.6,7.1,473,falling,6.8,473,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
12000,Florida,6.8,6.6,6.9,1816,falling,6.8,1816,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
42000,Pennsylvania,6.7,6.5,6.9,1037,falling,6.7,1037,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
05000,Arkansas,6.7,6.3,7.1,233,stable,6.7,233,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
01000,Alabama,6.7,6.4,7.0,387,stable,6.7,387,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
20000,Kansas,6.7,6.3,7.1,217,stable,6.7,217,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
29000,Missouri,6.6,6.4,6.9,471,stable,6.6,471,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
34000,New Jersey,6.6,6.4,6.8,700,falling,6.6,700,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
19000,Iowa,6.6,6.2,7.0,242,falling,6.6,242,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
39000,Ohio,6.5,6.3,6.7,888,falling,6.5,888,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
18000,Indiana,6.5,6.3,6.8,493,falling,6.5,493,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
44000,Rhode Island,6.5,5.8,7.1,85,falling,6.5,85,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
25000,Massachusetts,6.4,6.2,6.7,522,falling,6.4,522,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
47000,Tennessee,6.4,6.2,6.7,503,stable,6.4,503,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
37000,North Carolina,6.4,6.2,6.6,758,stable,6.4,758,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
40000,Oklahoma,6.3,6.0,6.7,277,falling,6.3,277,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
41000,Oregon,6.3,6.0,6.6,314,falling,6.3,314,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
36000,New York,6.2,6.0,6.3,1408,falling,6.2,1408,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
04000,Arizona,6.2,5.9,6.4,513,falling,6.2,513,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
10000,Delaware,6.1,5.5,6.8,73,falling,6.1,73,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
08000,Colorado,6.1,5.8,6.4,386,falling,6.1,386,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
17000,Illinois,6.1,5.9,6.3,867,falling,6.1,867,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
26000,Michigan,6.1,5.9,6.3,718,falling,6.1,718,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
45000,South Carolina,6.1,5.8,6.4,372,falling,6.1,372,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
24000,Maryland,6,5.8,6.3,419,falling,6.0,419,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
48000,Texas,6,5.9,6.1,1799,falling,6.0,1799,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
38000,North Dakota,6,5.2,6.8,51,stable,6.0,51,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
02900,Alaska,5.9,5.1,6.8,45,stable,5.9,45,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
13000,Georgia,5.9,5.7,6.1,678,falling,5.9,678,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
06000,California,5.8,5.7,5.9,2491,falling,5.8,2491,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
51000,Virginia,5.6,5.4,5.9,545,stable,5.6,545,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
56000,Wyoming,5.6,4.8,6.5,38,stable,5.6,38,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
11001,District of Columbia,5.6,4.8,6.5,38,stable,5.6,38,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
22000,Louisiana,5.6,5.3,5.9,289,stable,5.6,289,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
28000,Mississippi,5.5,5.2,5.9,183,stable,5.5,183,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
32000,Nevada,5.4,5.1,5.8,189,stable,5.4,189,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
46000,South Dakota,5.4,4.7,6.1,52,falling,5.4,52,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
35000,New Mexico,5.3,4.9,5.7,130,stable,5.3,130,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
15000,Hawaii,4.2,3.8,4.7,72,stable,4.2,72,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
72001,Puerto Rico,4.1,3.8,4.4,162,falling,4.1,162,ok,"Brain & ONS (All Stages^), 2018-2022",brain_cns,076
54000,West Virginia,11.9,11.0,12.9,140,falling,11.9,140,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
34000,New Jersey,11,10.6,11.4,652,falling,11.0,652,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
11001,District of Columbia,10.9,9.4,12.6,39,stable,10.9,39,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
12000,Florida,10.9,10.7,11.2,1678,stable,10.9,1678,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
36000,New York,10.9,10.6,11.1,1392,falling,10.9,1392,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
30000,Montana,10.8,9.7,12.0,75,falling,10.8,75,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
32000,Nevada,10.6,9.9,11.3,191,stable,10.6,191,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
06000,California,10.6,10.4,10.8,2429,falling,10.6,2429,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
48000,Texas,10.6,10.3,10.8,1645,stable,10.6,1645,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
16000,Idaho,10.5,9.7,11.5,114,falling,10.5,114,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
33000,New Hampshire,10.4,9.5,11.4,99,falling,10.4,99,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
42000,Pennsylvania,10.4,10.1,10.7,912,falling,10.4,912,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
40000,Oklahoma,10.4,9.8,11.0,242,falling,10.4,242,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
17000,Illinois,10.2,9.9,10.6,813,falling,10.2,813,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
55000,Wisconsin,10.2,9.8,10.7,386,falling,10.2,386,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
04000,Arizona,10.2,9.8,10.6,453,falling,10.2,453,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
10000,Delaware,10.2,9.1,11.4,70,falling,10.2,70,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
49000,Utah,10.1,9.4,10.8,154,falling,10.1,154,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
18000,Indiana,10,9.5,10.4,411,falling,10.0,411,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
05000,Arkansas,10,9.3,10.7,190,stable,10.0,190,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
50000,Vermont,10,8.6,11.5,42,stable,10.0,42,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
39000,Ohio,9.8,9.5,10.2,743,falling,9.8,743,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
24000,Maryland,9.8,9.4,10.3,388,falling,9.8,388,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
09000,Connecticut,9.8,9.2,10.4,236,falling,9.8,236,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
01000,Alabama,9.8,9.3,10.3,320,falling,9.8,320,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
53000,Washington,9.7,9.3,10.1,445,falling,9.7,445,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
13000,Georgia,9.7,9.3,10.1,615,falling,9.7,615,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
19000,Iowa,9.7,9.0,10.3,196,falling,9.7,196,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
26000,Michigan,9.6,9.2,10.0,622,stable,9.6,622,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
27000,Minnesota,9.5,9.1,10.0,332,falling,9.5,332,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
47000,Tennessee,9.5,9.1,10.0,411,falling,9.5,411,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
25000,Massachusetts,9.5,9.1,9.9,440,falling,9.5,440,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
08000,Colorado,9.5,9.0,10.0,317,falling,9.5,317,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
15000,Hawaii,9.5,8.5,10.5,82,falling,9.5,82,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
46000,South Dakota,9.5,8.3,10.8,52,falling,9.5,52,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
41000,Oregon,9.4,8.9,10.0,255,falling,9.4,255,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
35000,New Mexico,9.3,8.6,10.1,124,falling,9.3,124,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
37000,North Carolina,9.2,8.8,9.5,599,falling,9.2,599,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
29000,Missouri,9.1,8.7,9.6,354,falling,9.1,354,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
44000,Rhode Island,9.1,8.1,10.2,68,falling,9.1,68,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
20000,Kansas,9.1,8.4,9.8,158,falling,9.1,158,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
51000,Virginia,8.9,8.5,9.3,473,falling,8.9,473,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
31000,Nebraska,8.9,8.1,9.7,101,falling,8.9,101,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
02900,Alaska,8.8,7.5,10.4,32,falling,8.8,32,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
21000,Kentucky,8.7,8.2,9.2,244,falling,8.7,244,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
22000,Louisiana,8.6,8.1,9.1,243,falling,8.6,243,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
23000,Maine,8.4,7.6,9.4,79,falling,8.4,79,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
45000,South Carolina,8.3,7.9,8.8,283,falling,8.3,283,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
56000,Wyoming,8.3,7.0,9.8,29,falling,8.3,29,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
28000,Mississippi,8,7.4,8.6,149,falling,8.0,149,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
38000,North Dakota,7.9,6.7,9.2,35,falling,7.9,35,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
72001,Puerto Rico,7.9,7.3,8.5,177,stable,7.9,177,ok,"Ovary (All Stages^), 2018-2022",gynecologic_ovary,061
54000,West Virginia,36.6,35.0,38.3,458,rising,36.6,458,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
15000,Hawaii,34.6,32.9,36.5,317,rising,34.6,317,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
42000,Pennsylvania,32.2,31.7,32.8,3030,falling,32.2,3030,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
72001,Puerto Rico,32,31.0,33.1,766,stable,32.0,766,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
11001,District of Columbia,31.7,29.2,34.4,119,rising,31.7,119,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
34000,New Jersey,31.3,30.7,32.0,2009,rising,31.3,2009,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
19000,Iowa,31,29.9,32.1,648,rising,31.0,648,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
36000,New York,30.9,30.5,31.3,4280,rising,30.9,4280,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
17000,Illinois,30.7,30.2,31.2,2581,rising,30.7,2581,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
23000,Maine,30.7,29.1,32.3,330,stable,30.7,330,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
55000,Wisconsin,30.4,29.7,31.2,1239,stable,30.4,1239,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
27000,Minnesota,30.4,29.6,31.3,1120,rising,30.4,1120,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
39000,Ohio,30.3,29.8,30.9,2446,falling,30.3,2446,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
33000,New Hampshire,30,28.5,31.6,312,stable,30.0,312,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
09000,Connecticut,29.5,28.5,30.4,769,rising,29.5,769,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
50000,Vermont,29.4,27.3,31.7,150,falling,29.4,150,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
02900,Alaska,29.4,27.0,32.0,114,rising,29.4,114,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
41000,Oregon,29.3,28.4,30.3,838,falling,29.3,838,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
18000,Indiana,29,28.3,29.8,1273,stable,29.0,1273,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
10000,Delaware,28.9,27.2,30.8,224,stable,28.9,224,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
26000,Michigan,28.8,28.2,29.4,2016,stable,28.8,2016,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
29000,Missouri,28.5,27.8,29.3,1178,stable,28.5,1178,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
21000,Kentucky,28.2,27.3,29.1,825,rising,28.2,825,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
06000,California,28.1,27.8,28.4,6734,stable,28.1,6734,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
24000,Maryland,28,27.2,28.7,1188,stable,28.0,1188,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
31000,Nebraska,28,26.6,29.4,338,stable,28.0,338,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
44000,Rhode Island,27.9,26.3,29.7,220,falling,27.9,220,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
46000,South Dakota,27.9,25.9,30.1,155,stable,27.9,155,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
25000,Massachusetts,27.6,27.0,28.3,1357,falling,27.6,1357,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
12000,Florida,27.5,27.1,27.8,4434,rising,27.5,4434,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
53000,Washington,27.2,26.6,27.9,1319,rising,27.2,1319,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
20000,Kansas,27.2,26.1,28.4,495,rising,27.2,495,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
37000,North Carolina,27,26.5,27.6,1918,rising,27.0,1918,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
49000,Utah,26.4,25.3,27.6,414,rising,26.4,414,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
51000,Virginia,26.3,25.6,26.9,1499,stable,26.3,1499,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
13000,Georgia,25.7,25.2,26.3,1737,rising,25.7,1737,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
40000,Oklahoma,25.7,24.8,26.7,632,rising,25.7,632,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
05000,Arkansas,25.7,24.6,26.7,501,stable,25.7,501,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
16000,Idaho,25.6,24.3,27.0,291,rising,25.6,291,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
48000,Texas,25.6,25.3,26.0,4175,rising,25.6,4175,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
47000,Tennessee,25.4,24.7,26.1,1167,stable,25.4,1167,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
38000,North Dakota,25.1,23.0,27.3,114,stable,25.1,114,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
35000,New Mexico,25,23.8,26.3,348,stable,25.0,348,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
28000,Mississippi,24.6,23.6,25.6,484,rising,24.6,484,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
30000,Montana,24.4,22.8,26.2,186,stable,24.4,186,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
32000,Nevada,24.1,23.1,25.1,467,rising,24.1,467,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
04000,Arizona,24,23.4,24.7,1125,stable,24.0,1125,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
45000,South Carolina,23.9,23.1,24.6,870,stable,23.9,870,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
56000,Wyoming,23.5,21.3,26.0,88,rising,23.5,88,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
08000,Colorado,22.5,21.8,23.2,794,rising,22.5,794,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
22000,Louisiana,21.7,21.0,22.5,653,rising,21.7,653,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
01000,Alabama,20.5,19.8,21.2,708,stable,20.5,708,ok,"Uterus (Corpus & Uterus, NOS) (All Stages^), 2018-2022",gynecologic_uterus,058
72001,Puerto Rico,11.2,10.4,11.9,202,falling,11.2,202,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
40000,Oklahoma,10.1,9.5,10.8,197,stable,10.1,197,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
05000,Arkansas,9.9,9.1,10.6,150,stable,9.9,150,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
48000,Texas,9.5,9.3,9.8,1379,stable,9.5,1379,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
54000,West Virginia,9.5,8.6,10.5,91,stable,9.5,91,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
21000,Kentucky,9.3,8.8,9.9,215,rising,9.3,215,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
12000,Florida,9.2,9.0,9.5,1099,stable,9.2,1099,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
01000,Alabama,9.2,8.6,9.7,244,stable,9.2,244,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
28000,Mississippi,9.1,8.5,9.9,144,stable,9.1,144,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
22000,Louisiana,8.9,8.4,9.5,215,stable,8.9,215,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
56000,Wyoming,8.7,7.2,10.5,25,stable,8.7,25,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
20000,Kansas,8.5,7.8,9.2,120,stable,8.5,120,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
18000,Indiana,8.5,8.0,8.9,289,falling,8.5,289,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
29000,Missouri,8.5,8.0,8.9,268,stable,8.5,268,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
32000,Nevada,8.2,7.6,8.9,132,stable,8.2,132,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
35000,New Mexico,8.2,7.4,9.1,85,stable,8.2,85,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
13000,Georgia,7.9,7.6,8.3,445,stable,7.9,445,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
39000,Ohio,7.8,7.5,8.1,479,stable,7.8,479,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
45000,South Carolina,7.8,7.3,8.3,212,falling,7.8,212,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
11001,District of Columbia,7.6,6.4,9.0,28,falling,7.6,28,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
47000,Tennessee,7.5,7.1,7.9,273,falling,7.5,273,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
06000,California,7.3,7.1,7.5,1487,stable,7.3,1487,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
19000,Iowa,7.2,6.6,7.9,111,stable,7.2,111,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
17000,Illinois,7.2,6.9,7.5,492,stable,7.2,492,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
10000,Delaware,7.1,6.1,8.2,41,stable,7.1,41,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
34000,New Jersey,7,6.7,7.4,363,falling,7.0,363,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
37000,North Carolina,7,6.7,7.3,393,stable,7.0,393,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
30000,Montana,7,6.0,8.1,38,stable,7.0,38,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
36000,New York,6.9,6.7,7.1,775,falling,6.9,775,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
42000,Pennsylvania,6.8,6.6,7.1,480,falling,6.8,480,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
15000,Hawaii,6.7,5.9,7.6,52,stable,6.7,52,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
16000,Idaho,6.6,5.8,7.4,59,stable,6.6,59,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
53000,Washington,6.6,6.2,7.0,260,stable,6.6,260,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
26000,Michigan,6.6,6.2,6.9,339,falling,6.6,339,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
04000,Arizona,6.5,6.2,6.9,235,falling,6.5,235,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
31000,Nebraska,6.5,5.8,7.3,61,stable,6.5,61,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
44000,Rhode Island,6.4,5.4,7.4,37,stable,6.4,37,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
02900,Alaska,6.4,5.2,7.7,23,stable,6.4,23,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
41000,Oregon,6.3,5.9,6.8,142,stable,6.3,142,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
23000,Maine,6.2,5.4,7.2,45,falling,6.2,45,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
50000,Vermont,6.2,5.0,7.6,21,*,6.2,21,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
51000,Virginia,6.1,5.8,6.5,283,stable,6.1,283,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
24000,Maryland,6.1,5.7,6.5,211,stable,6.1,211,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
55000,Wisconsin,6.1,5.7,6.5,184,stable,6.1,184,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
08000,Colorado,5.9,5.5,6.3,175,stable,5.9,175,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
49000,Utah,5.8,5.3,6.4,86,stable,5.8,86,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
09000,Connecticut,5.6,5.1,6.1,110,falling,5.6,110,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
27000,Minnesota,5.5,5.1,5.9,159,stable,5.5,159,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
46000,South Dakota,5.4,4.4,6.5,25,stable,5.4,25,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
33000,New Hampshire,5.3,4.5,6.2,39,stable,5.3,39,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
38000,North Dakota,4.9,3.9,6.1,18,stable,4.9,18,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
25000,Massachusetts,4.8,4.5,5.1,184,falling,4.8,184,ok,"Cervix (All Stages^), 2018-2022",gynecologic_cervix,057
19000,Iowa,14.7,14.1,15.2,592,rising,14.7,592,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
54000,West Virginia,14.5,13.8,15.2,371,rising,14.5,371,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
21000,Kentucky,14.4,13.9,14.8,821,rising,14.4,821,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
