zcta,lat,lon,pop55,pop_total
61027,42.333273,-89.755547,8.0,43.0
61028,42.298465,-90.175881,747.0,1671.0
61030,42.119648,-89.591622,759.0,1911.0
61031,41.829964,-89.321271,582.0,1615.0
61032,42.318865,-89.636977,11517.0,29072.0
61036,42.413689,-90.375811,3686.0,7014.0
61037,41.788389,-89.759781,62.0,100.0
61038,42.265818,-88.737964,580.0,1395.0
61039,42.208034,-89.469314,179.0,812.0
61041,42.273156,-90.311245,457.0,1428.0
61042,41.694051,-89.558745,151.0,410.0
61043,42.066754,-89.104946,80.0,166.0
61044,42.3234,-89.909937,97.0,276.0
61046,42.104436,-89.812795,1157.0,2599.0
61047,42.153044,-89.396012,641.0,1728.0
61048,42.382634,-89.841177,1541.0,3848.0
61049,42.049626,-89.008914,169.0,606.0
61050,42.439332,-89.7319,58.0,284.0
61051,41.982849,-89.761848,448.0,1521.0
61052,42.111451,-89.000102,359.0,1160.0
61053,42.120819,-89.983297,1049.0,2902.0
61054,42.055737,-89.445461,1437.0,3617.0
61057,41.833568,-89.383952,16.0,41.0
61059,42.454648,-89.940823,49.0,176.0
61060,42.478784,-89.618152,420.0,1467.0
61061,41.997917,-89.341656,3108.0,6802.0
61062,42.250675,-89.835758,548.0,1881.0
61063,42.319457,-89.340712,1338.0,4257.0
61064,41.989306,-89.587249,1207.0,3891.0
61065,42.400588,-88.836952,2591.0,10927.0
61067,42.305472,-89.472083,361.0,496.0
61068,41.950028,-89.06559,4538.0,15076.0
61070,42.415681,-89.471727,638.0,1325.0
61071,41.724694,-89.698885,4536.0,13482.0
61072,42.442354,-89.138457,3547.0,11342.0
61073,42.423752,-88.993888,5573.0,20008.0
61074,42.124371,-90.122436,1855.0,4009.0
61075,42.46545,-90.264383,419.0,997.0
61077,42.240128,-89.348043,101.0,101.0
61078,42.167276,-89.730603,469.0,1411.0
61079,42.452934,-89.215121,106.0,220.0
61080,42.480913,-88.983829,3249.0,11062.0
61081,41.850006,-89.739377,7282.0,20916.0
61084,42.123586,-89.190074,1393.0,3166.0
61085,42.342651,-90.030768,1088.0,2946.0
61087,42.480502,-89.993491,645.0,1648.0
61088,42.268117,-89.262717,2264.0,5992.0
61089,42.473543,-89.823358,209.0,593.0
61091,41.908183,-89.552363,0.0,0.0
61101,42.346079,-89.146087,5955.0,19671.0
61102,42.228769,-89.162524,4315.0,16620.0
61103,42.340866,-89.08745,7387.0,23238.0
61104,42.25172,-89.079945,4324.0,17584.0
61107,42.285464,-89.001649,10796.0,29473.0
61108,42.255157,-89.002313,9958.0,30202.0
61109,42.191304,-89.055756,7307.0,26714.0
61111,42.335505,-89.002749,7299.0,22838.0
61112,42.24197,-88.975223,104.0,116.0
61114,42.306605,-88.990894,6140.0,15026.0
61115,42.362592,-89.024156,6731.0,22424.0
61201,41.477559,-90.575628,11532.0,37294.0
61230,41.734071,-90.212923,334.0,1028.0
61231,41.210699,-90.717768,1827.0,4958.0
61232,41.431676,-90.727388,619.0,1498.0
61233,41.294676,-90.291318,116.0,245.0
61234,41.417969,-89.914344,388.0,1213.0
61235,41.401291,-90.023568,515.0,1329.0
61236,41.514428,-90.355576,14.0,43.0
61237,41.341768,-90.862181,0.0,0.0
61238,41.282275,-90.172422,891.0,2705.0
61239,41.49477,-90.389711,412.0,1138.0
61240,41.423286,-90.43697,2440.0,5988.0
61241,41.487328,-90.320356,2229.0,6637.0
61242,41.708009,-90.285148,481.0,1135.0
61243,41.618468,-89.678408,68.0,167.0
61244,41.522559,-90.390822,6705.0,23288.0
61250,41.655923,-90.112354,1002.0,2843.0
61251,41.729093,-90.072903,130.0,336.0
61252,41.83685,-90.12531,2197.0,5369.0
61254,41.467229,-90.149632,4273.0,12049.0
61256,41.561084,-90.400585,666.0,1946.0
61257,41.593358,-90.221845,360.0,866.0
61258,41.521849,-89.913968,34.0,174.0
61259,41.385591,-90.924481,599.0,1107.0
61260,41.237949,-90.887362,179.0,635.0
61261,41.736022,-89.910033,293.0,691.0
61262,41.276069,-90.348286,354.0,1140.0
61263,41.266237,-90.596023,227.0,718.0
61264,41.402799,-90.595864,3573.0,10056.0
61265,41.480697,-90.487167,13757.0,43851.0
61270,41.826598,-89.963451,2577.0,7067.0
61272,41.251085,-91.011405,471.0,1463.0
61273,41.364242,-90.399093,738.0,3028.0
61274,41.370314,-90.276626,133.0,206.0
61275,41.605575,-90.307048,1608.0,4226.0
61276,41.316601,-90.576297,28.0,28.0
61277,41.613582,-89.930578,1136.0,2983.0
61278,41.579333,-90.334162,306.0,671.0
61279,41.325731,-90.728612,296.0,960.0
61281,41.29978,-90.520144,1008.0,2610.0
61282,41.496716,-90.411691,3412.0,8345.0
61283,41.590912,-89.788559,536.0,1349.0
61284,41.395104,-90.750033,997.0,2122.0
61285,41.993904,-90.082298,833.0,2687.0
61301,41.397423,-89.084264,3502.0,10312.0
61310,41.702419,-89.35451,1396.0,3532.0
61311,41.040152,-88.862201,89.0,244.0
61312,41.434042,-89.225397,167.0,371.0
61313,41.07237,-88.669963,113.0,292.0
61314,41.300261,-89.676578,211.0,751.0
61315,41.285326,-89.366593,61.0,279.0
61316,41.257789,-89.127667,66.0,212.0
61317,41.431965,-89.208181,239.0,488.0
61318,41.711285,-89.078271,218.0,615.0
61319,41.015375,-88.739908,571.0,1188.0
61320,41.355293,-89.170438,268.0,706.0
61321,40.967587,-88.976213,70.0,232.0
61322,41.312267,-89.307047,477.0,1550.0
61323,41.435484,-89.396058,73.0,119.0
61324,41.769935,-89.413597,55.0,112.0
61325,41.234953,-88.809633,348.0,1131.0
61326,41.246249,-89.229711,752.0,2102.0
61327,41.230466,-89.299146,510.0,1341.0
61328,41.509284,-89.458993,0.0,80.0
61329,41.377047,-89.207846,336.0,1393.0
61330,41.535103,-89.277313,446.0,1238.0
61331,41.747703,-89.277542,0.0,0.0
61332,41.188817,-88.984548,33.0,150.0
61333,40.988451,-88.889294,108.0,270.0
61334,41.147315,-89.099338,234.0,620.0
61335,41.159239,-89.233918,120.0,316.0
61336,41.111479,-89.212267,139.0,522.0
61337,41.450551,-89.297789,124.0,551.0
61338,41.470139,-89.66514,94.0,295.0
61340,41.264025,-89.251281,194.0,497.0
61341,41.352156,-88.6932,2410.0,7249.0
61342,41.543677,-89.084088,2749.0,8373.0
61344,41.412366,-89.834404,124.0,236.0
61345,41.276085,-89.785366,298.0,760.0
61346,41.506666,-89.719954,32.0,48.0
61348,41.285723,-89.035197,1520.0,4397.0
61349,41.548675,-89.437073,346.0,1039.0
61350,41.372095,-88.865127,8306.0,23999.0
61353,41.704317,-88.991048,340.0,1219.0
61354,41.334165,-89.142245,3966.0,10366.0
61356,41.389301,-89.439863,4320.0,10739.0
61358,40.981688,-89.043,135.0,385.0
61359,41.362452,-89.271459,149.0,362.0
61360,41.332589,-88.600301,1187.0,3320.0
61361,41.412278,-89.773775,398.0,1363.0
61362,41.351426,-89.223736,2253.0,5773.0
61363,41.254249,-89.182485,102.0,284.0
61364,41.128479,-88.849898,6652.0,18236.0
61367,41.621412,-89.259488,195.0,814.0
61368,41.262126,-89.517493,380.0,1292.0
61369,40.982705,-89.153947,597.0,1441.0
61370,41.210728,-89.038814,431.0,1250.0
61371,41.499321,-89.019862,15.0,75.0
61372,41.465822,-89.082396,47.0,269.0
61373,41.407228,-88.995936,681.0,2120.0
61374,41.547302,-89.357589,43.0,48.0
61375,41.035173,-89.243431,565.0,1223.0
61376,41.538404,-89.6018,834.0,2021.0
61377,41.065403,-89.042089,661.0,1458.0
61378,41.722671,-89.155402,162.0,606.0
61379,41.380255,-89.606301,501.0,1273.0
61401,40.945179,-90.386567,11145.0,30684.0
61402,40.939903,-90.406354,207.0,1634.0
61410,40.79488,-90.422478,1149.0,3763.0
61411,40.400982,-90.502128,56.0,264.0
61412,41.078398,-90.579715,517.0,1310.0
61413,41.186577,-90.3704,410.0,1038.0
61414,41.125934,-90.154913,365.0,731.0
61415,40.649983,-90.418763,670.0,1646.0
61416,40.495917,-90.563071,104.0,226.0
61417,40.772229,-90.54413,73.0,176.0
61418,40.847173,-90.869221,258.0,601.0
61419,41.199808,-90.117519,85.0,156.0
61420,40.548785,-90.867256,358.0,1034.0
61421,41.187535,-89.647909,497.0,1330.0
61422,40.551405,-90.532911,1007.0,3045.0
61423,40.885484,-90.502322,260.0,649.0
61424,41.076592,-89.635076,18.0,18.0
61425,40.759246,-91.040136,313.0,713.0
61426,41.119635,-89.706009,14.0,77.0
61427,40.497616,-90.194498,773.0,2051.0
61428,40.933329,-90.113563,569.0,1153.0
61430,40.943799,-90.311977,314.0,676.0
61431,40.600024,-90.28854,128.0,283.0
61432,40.648385,-90.153167,232.0,589.0
61433,40.554375,-90.168989,0.0,23.0
61434,41.172707,-90.03619,1159.0,2992.0
61435,40.99561,-90.568639,22.0,181.0
61436,40.860149,-90.223178,446.0,810.0
61437,40.846983,-90.992111,256.0,504.0
61438,40.585404,-90.649453,270.0,702.0
61439,41.029203,-90.350207,85.0,268.0
61440,40.316101,-90.592759,227.0,734.0
61441,40.330188,-90.28171,241.0,878.0
61442,41.103273,-90.923968,265.0,550.0
61443,41.26369,-89.944924,4993.0,13529.0
61447,40.8703,-90.763381,252.0,1053.0
61448,40.933819,-90.243765,1454.0,3906.0
61449,41.095042,-89.975133,155.0,303.0
61450,40.571726,-90.984257,665.0,1617.0
61451,40.938697,-89.939478,65.0,246.0
61452,40.23836,-90.660225,65.0,167.0
61453,41.013477,-90.76321,175.0,675.0
61454,40.68193,-91.039891,211.0,453.0
61455,40.440435,-90.637925,5154.0,17511.0
61458,40.782213,-90.183159,274.0,632.0
61459,40.510245,-90.419564,107.0,290.0
61460,40.721616,-90.827733,66.0,128.0
61462,40.909888,-90.651678,3512.0,10640.0
61465,41.210673,-90.479667,577.0,1251.0
61466,41.111017,-90.482208,83.0,274.0
61467,41.069432,-90.242389,253.0,1262.0
61468,41.256502,-90.387431,53.0,149.0
61469,40.955983,-90.908233,912.0,1857.0
61470,40.606179,-90.506187,161.0,509.0
61471,40.695781,-90.825065,49.0,155.0
61472,41.103259,-90.383436,186.0,430.0
61473,40.709145,-90.649735,502.0,1269.0
61474,40.742124,-90.394094,86.0,238.0
61475,40.596887,-90.752701,128.0,211.0
61476,41.089796,-90.829029,173.0,553.0
61477,40.495994,-90.310552,201.0,503.0
61478,40.756272,-90.760412,28.0,397.0
61479,41.00191,-89.639391,41.0,80.0
61480,40.727402,-90.913343,528.0,1371.0
61482,40.389845,-90.403943,162.0,518.0
61483,41.081231,-89.873285,733.0,1876.0
61484,40.297674,-90.443219,258.0,671.0
61485,41.022346,-90.0706,85.0,388.0
61486,41.194794,-90.576436,517.0,1429.0
61488,41.030032,-90.320773,482.0,1230.0
61489,40.930759,-90.033093,246.0,743.0
61490,41.185531,-90.258712,414.0,990.0
61491,41.053825,-89.72078,792.0,2170.0
61501,40.228366,-90.311915,495.0,1612.0
61516,40.855551,-89.131967,221.0,816.0
61517,40.818955,-89.846915,1188.0,3154.0
61519,40.464644,-90.093078,85.0,260.0
61520,40.543564,-90.024844,5766.0,16098.0
61523,40.911951,-89.537757,3627.0,10188.0
61524,40.491238,-90.034652,176.0,355.0
61525,40.847755,-89.670466,2227.0,12066.0
61526,40.922901,-89.619957,366.0,887.0
61528,40.776901,-89.718271,858.0,3263.0
61529,40.782018,-89.937608,821.0,2784.0
61530,40.708694,-89.264946,2223.0,6297.0
61531,40.682505,-90.036794,992.0,3018.0
61532,40.348498,-89.806912,111.0,404.0
61533,40.586374,-89.842499,657.0,2359.0
61534,40.414961,-89.664661,652.0,1984.0
61535,40.578864,-89.516514,545.0,1906.0
61536,40.690822,-89.790062,1691.0,3445.0
61537,41.119166,-89.471442,889.0,2742.0
61539,40.556359,-89.762845,56.0,142.0
61540,41.0146,-89.366597,1138.0,2700.0
61541,40.980378,-89.234952,26.0,106.0
61542,40.376696,-90.131662,1180.0,3306.0
61543,40.417859,-89.977542,30.0,88.0
61544,40.700737,-90.234071,264.0,815.0
61545,40.868374,-89.352495,261.0,814.0
61546,40.448337,-89.809588,1395.0,3682.0
61547,40.570008,-89.721846,1154.0,3740.0
61548,40.814061,-89.420045,3603.0,12165.0
61550,40.611423,-89.436378,6390.0,18688.0
61552,40.821419,-89.564892,65.0,210.0
61553,40.621388,-90.026814,73.0,269.0
61554,40.543623,-89.620621,13997.0,40783.0
61559,40.919017,-89.779205,1419.0,3726.0
61560,41.187262,-89.41979,423.0,586.0
61561,40.805583,-89.206921,856.0,2313.0
61562,40.880988,-89.501449,35.0,35.0
61563,40.49317,-90.051134,159.0,548.0
61564,40.498515,-89.656218,313.0,1000.0
61565,41.038714,-89.505036,488.0,1339.0
61567,40.373179,-89.901049,200.0,541.0
61568,40.510242,-89.481372,1377.0,4402.0
61569,40.683232,-89.900619,217.0,939.0
61570,40.914174,-89.323323,529.0,1620.0
61571,40.704506,-89.424629,7456.0,24544.0
61572,40.797187,-90.039721,301.0,916.0
61602,40.679205,-89.605574,310.0,977.0
61603,40.709838,-89.575458,4291.0,15430.0
61604,40.705247,-89.652921,9394.0,27502.0
61605,40.676526,-89.633135,3684.0,13538.0
61606,40.70007,-89.61187,962.0,6979.0
61607,40.627132,-89.68513,3380.0,10734.0
61610,40.642116,-89.59956,1504.0,4572.0
61611,40.713327,-89.535743,8169.0,23698.0
61614,40.759136,-89.604123,9382.0,28142.0
61615,40.748929,-89.672275,6788.0,23266.0
61616,40.746726,-89.571641,1714.0,5834.0
61625,40.697698,-89.614572,0.0,443.0
61701,40.475855,-88.99267,9180.0,35577.0
61704,40.470052,-88.94152,9682.0,36938.0
61705,40.523132,-89.07201,3909.0,12973.0
61720,40.5503,-88.502122,84.0,347.0
61721,40.350776,-89.323505,264.0,541.0
61722,40.423434,-88.626319,203.0,612.0
61723,40.264664,-89.276542,700.0,2255.0
61724,40.333787,-88.525202,145.0,493.0
61725,40.616502,-89.121678,414.0,1495.0
61726,40.733399,-88.707734,721.0,2728.0
61727,40.146752,-88.953188,3306.0,9114.0
61728,40.580622,-88.622264,393.0,1316.0
61729,40.628659,-89.221294,327.0,1168.0
61730,40.532622,-88.734397,138.0,431.0
61731,40.612579,-88.483885,26.0,134.0
61732,40.529638,-89.208063,716.0,2089.0
61733,40.623632,-89.330193,223.0,944.0
61734,40.376442,-89.526224,922.0,2500.0
61735,40.205139,-88.80563,57.0,412.0
61736,40.402284,-88.840374,745.0,2658.0
61737,40.455719,-88.733223,147.0,449.0
61738,40.745101,-89.030052,1305.0,4444.0
61739,40.727827,-88.521355,1432.0,4673.0
61740,40.891933,-88.862761,577.0,1427.0
61741,40.762563,-88.396715,397.0,1637.0
61742,40.634613,-89.27252,510.0,1506.0
61743,40.878048,-88.781428,69.0,118.0
61744,40.743776,-88.881206,734.0,1917.0
61745,40.320623,-88.967428,1330.0,4506.0
61747,40.416122,-89.435257,528.0,1504.0
61748,40.622397,-88.996779,933.0,2612.0
61749,40.092849,-89.116222,299.0,619.0
61750,40.1225,-88.855673,0.0,145.0
61751,40.214556,-89.299252,33.0,58.0
61752,40.337063,-88.76166,1447.0,4404.0
61753,40.629744,-88.787974,1146.0,3087.0
61754,40.328141,-89.161373,306.0,1158.0
61755,40.52609,-89.341761,1242.0,4436.0
61756,40.033122,-88.963689,712.0,2625.0
61759,40.437316,-89.336053,374.0,1263.0
61760,40.885892,-89.032115,777.0,2240.0
61761,40.528032,-88.947633,10735.0,53404.0
61764,40.883301,-88.625907,4870.0,13718.0
61769,40.885492,-88.399452,225.0,629.0
61770,40.439518,-88.51077,332.0,1081.0
61771,40.713112,-89.147976,290.0,964.0
61772,40.38598,-89.063578,56.0,221.0
61773,40.566429,-88.373678,120.0,299.0
61774,40.432998,-89.195528,305.0,764.0
61775,40.653696,-88.375962,124.0,252.0
61776,40.572114,-88.870139,446.0,1208.0
61777,40.244063,-88.945663,294.0,989.0
61778,40.225767,-89.091051,211.0,461.0
61801,40.10952,-88.211031,4057.0,27755.0
61802,40.123553,-88.153254,6039.0,19502.0
61810,39.910131,-87.918408,79.0,217.0
61811,40.295327,-87.621656,247.0,619.0
61812,40.209777,-87.926661,108.0,291.0
61813,39.910777,-88.565693,538.0,1813.0
61814,40.231924,-87.570194,385.0,1207.0
61815,40.110725,-88.367954,84.0,309.0
61816,39.924446,-88.003968,132.0,412.0
61817,40.035275,-87.716283,819.0,2447.0
61818,39.886702,-88.716473,406.0,1608.0
61820,40.11212,-88.244315,3893.0,38481.0
61821,40.111099,-88.275533,8556.0,28838.0
61822,40.133683,-88.302921,8055.0,28246.0
61830,40.011061,-88.73034,129.0,502.0
61831,40.226196,-87.797019,112.0,164.0
61832,40.13236,-87.632069,10613.0,32302.0
61833,40.099196,-87.64723,588.0,1730.0
61834,40.152546,-87.673298,2649.0,8297.0
61839,40.131851,-88.636941,122.0,648.0
61840,40.298873,-88.300263,291.0,572.0
61841,40.034151,-87.817937,452.0,1122.0
61842,40.238774,-88.66522,965.0,2577.0
61843,40.317241,-88.373903,592.0,2003.0
61844,40.142967,-87.869207,439.0,927.0
61845,40.373621,-88.396814,118.0,226.0
61846,39.977252,-87.607538,1693.0,4484.0
61847,40.30559,-88.009824,507.0,1160.0
61848,40.306942,-87.700962,53.0,245.0
61849,40.014226,-87.96737,606.0,1882.0
61850,39.930087,-87.743452,175.0,475.0
61851,39.96504,-88.435463,123.0,295.0
61852,39.899498,-88.072753,112.0,170.0
61853,40.229857,-88.421002,3642.0,14645.0
61854,40.199872,-88.529328,496.0,1356.0
61855,39.924365,-88.660552,22.0,84.0
61856,40.029305,-88.583656,3172.0,8110.0
61857,40.11862,-87.843405,67.0,144.0
61858,40.134258,-87.761877,979.0,2716.0
61859,40.150428,-87.962905,403.0,1271.0
61862,40.306027,-87.958606,217.0,602.0
61863,39.904888,-88.281899,312.0,807.0
61864,39.975064,-88.152723,412.0,1714.0
61865,40.302705,-87.802055,342.0,1161.0
61866,40.311624,-88.157981,3520.0,13407.0
61870,39.903218,-87.615621,449.0,1153.0
61871,40.191174,-87.979219,114.0,317.0
61872,39.93044,-88.376961,395.0,613.0
61873,40.133896,-88.039122,1758.0,5803.0
61874,40.054258,-88.266563,2352.0,8602.0
61875,40.103467,-88.416253,278.0,974.0
61876,39.901327,-87.836174,253.0,823.0
61877,39.992886,-88.075895,429.0,1055.0
61878,40.242651,-88.145453,492.0,1179.0
61880,39.973795,-88.248906,1049.0,4558.0
61882,40.10623,-88.754729,237.0,714.0
61883,40.034937,-87.639918,1378.0,4424.0
61884,40.090615,-88.49107,447.0,1072.0
61910,39.671146,-88.297107,1449.0,4910.0
61911,39.700925,-88.469319,1332.0,4484.0
61912,39.522381,-88.040843,503.0,1192.0
61913,39.826572,-88.471563,438.0,1192.0
61914,39.630343,-88.762449,682.0,1855.0
61917,39.717434,-87.894093,214.0,411.0
61919,39.784439,-88.13777,314.0,689.0
61920,39.511992,-88.154169,5273.0,20703.0
61924,39.786183,-87.663252,830.0,2286.0
61925,39.719105,-88.840528,356.0,1037.0
61928,39.455959,-88.498197,249.0,782.0
61929,39.824789,-88.625797,250.0,713.0
61930,39.679328,-88.129,219.0,708.0
61931,39.586143,-88.368055,402.0,1328.0
61932,39.799669,-87.874909,200.0,519.0
61933,39.548469,-87.896313,375.0,1227.0
61936,39.803188,-88.726844,56.0,130.0
61937,39.733828,-88.657314,576.0,1785.0
61938,39.479932,-88.37585,6946.0,20440.0
61940,39.803938,-87.812475,136.0,275.0
61941,39.804583,-88.075037,21.0,165.0
61942,39.814412,-88.003205,515.0,1031.0
61943,39.661522,-88.023744,684.0,1495.0
61944,39.599796,-87.702066,4453.0,11426.0
61949,39.657567,-87.858415,73.0,146.0
61951,39.595821,-88.590378,2494.0,7654.0
61953,39.797652,-88.290629,1980.0,6439.0
61955,39.581626,-87.587505,69.0,180.0
61956,39.85819,-88.135009,819.0,3046.0
61957,39.441804,-88.611557,775.0,1784.0
62001,38.881431,-89.745011,729.0,1814.0
62002,38.939234,-90.134948,9580.0,30036.0
62006,39.064316,-90.678987,206.0,536.0
62009,39.093581,-89.798129,537.0,1746.0
62010,38.919081,-90.048335,3800.0,11154.0
62011,39.128667,-89.217556,115.0,259.0
62012,39.044764,-90.148254,2046.0,6496.0
62013,38.956374,-90.57358,118.0,425.0
62014,39.043373,-89.950356,1027.0,3695.0
62015,39.212268,-89.544222,176.0,465.0
62016,39.29683,-90.415521,1264.0,3650.0
62017,39.065108,-89.368607,337.0,1040.0
62018,38.913876,-90.081863,820.0,3006.0
62019,39.018669,-89.441465,172.0,310.0
62021,38.983648,-89.976563,426.0,1127.0
62022,39.003161,-90.32618,323.0,1073.0
62023,39.108699,-89.779025,44.0,138.0
62024,38.883132,-90.08995,3308.0,9465.0
62025,38.829908,-89.931046,9684.0,36156.0
62026,38.786212,-90.003857,0.0,982.0
62027,39.243387,-90.557406,227.0,517.0
62028,38.958193,-90.354834,369.0,1098.0
62030,39.154609,-90.164457,43.0,105.0
62031,39.111496,-90.53693,295.0,637.0
62032,39.115814,-89.288315,302.0,783.0
62033,39.136563,-89.839916,1631.0,4398.0
62034,38.754873,-89.972216,4641.0,14519.0
62035,38.958664,-90.242706,6809.0,15915.0
62036,38.918311,-90.589735,267.0,531.0
62037,39.010943,-90.465066,774.0,1682.0
62040,38.714928,-90.09893,12795.0,40365.0
62044,39.365787,-90.202032,610.0,2086.0
62045,39.264194,-90.690137,327.0,418.0
62046,38.892463,-89.838728,204.0,974.0
62047,39.123135,-90.626568,714.0,1833.0
62048,38.772852,-90.13716,473.0,1456.0
62049,39.141039,-89.47951,2659.0,8078.0
62050,39.442243,-90.573308,102.0,318.0
62051,39.20165,-89.403275,333.0,735.0
62052,39.112832,-90.319526,4363.0,12483.0
62053,39.319254,-90.66542,89.0,356.0
62054,39.207474,-90.350632,158.0,347.0
62056,39.175595,-89.674359,3100.0,8591.0
62058,38.968437,-89.764607,348.0,791.0
62059,38.652958,-90.173096,191.0,811.0
62060,38.681805,-90.142416,1394.0,3619.0
62061,38.790684,-89.776379,502.0,1528.0
62062,38.725658,-89.963126,3554.0,8521.0
62063,39.198525,-90.149861,417.0,869.0
62067,38.929024,-89.983292,610.0,1960.0
62069,39.089106,-89.739298,1374.0,3102.0
62074,38.955001,-89.689739,432.0,1236.0
62075,39.302086,-89.295837,1098.0,3180.0
62076,39.341875,-89.233793,61.0,85.0
62077,39.031822,-89.511541,140.0,327.0
62078,39.47985,-90.486842,19.0,89.0
62079,39.108389,-90.131819,22.0,370.0
62080,39.141918,-89.1031,977.0,3056.0
62081,39.264927,-90.225,110.0,293.0
62082,39.489989,-90.317508,1059.0,2394.0
62083,39.351192,-89.198408,127.0,146.0
62084,38.840697,-90.063424,554.0,1660.0
62085,39.0819,-89.804504,110.0,195.0
62086,38.989931,-89.589606,516.0,1399.0
62087,38.814811,-90.071029,559.0,2180.0
62088,39.014677,-89.798527,2696.0,6482.0
62089,39.117829,-89.486654,321.0,539.0
62090,38.667097,-90.166525,393.0,1015.0
62091,39.056246,-89.610567,118.0,296.0
62092,39.418572,-90.431226,953.0,2488.0
62093,39.064746,-89.841993,132.0,473.0
62094,39.238645,-89.349827,341.0,1018.0
62095,38.862573,-90.074295,3270.0,10780.0
62097,38.936676,-89.852687,881.0,2627.0
62098,39.383756,-90.29943,26.0,38.0
62201,38.635131,-90.140711,1553.0,5017.0
62203,38.601691,-90.075971,2267.0,5539.0
62204,38.629486,-90.095925,1737.0,4824.0
62205,38.602768,-90.118561,2597.0,5760.0
62206,38.56793,-90.16933,3544.0,13155.0
62207,38.582893,-90.125415,1996.0,6801.0
62208,38.595341,-90.004735,5439.0,16653.0
62214,38.376365,-89.603686,433.0,1097.0
62215,38.507849,-89.600785,673.0,2109.0
62216,38.632462,-89.602359,755.0,3101.0
62217,38.173836,-89.838573,300.0,710.0
62218,38.522194,-89.473978,604.0,1997.0
62219,38.603613,-89.437167,352.0,1028.0
62220,38.478277,-89.998032,5595.0,19391.0
62221,38.509207,-89.902224,8340.0,29281.0
62223,38.535923,-90.059477,5831.0,16269.0
62225,38.542974,-89.852127,239.0,5606.0
62226,38.536763,-90.000344,9607.0,28543.0
62230,38.635005,-89.530995,2191.0,6406.0
62231,38.653115,-89.326853,2168.0,6521.0
62232,38.632444,-90.00545,2207.0,7480.0
62233,37.942252,-89.788551,2806.0,8233.0
62234,38.682181,-89.980621,10002.0,31832.0
62236,38.433901,-90.211941,4370.0,14175.0
62237,38.197835,-89.569294,1170.0,2322.0
62238,38.052604,-89.543786,162.0,618.0
62239,38.524614,-90.156695,1255.0,4381.0
62240,38.501857,-90.176557,407.0,1994.0
62241,38.011185,-89.893884,347.0,891.0
62242,38.098949,-89.937731,585.0,1764.0
62243,38.419053,-89.8894,2151.0,6522.0
62244,38.195693,-90.198775,394.0,1155.0
62245,38.531041,-89.575162,605.0,1760.0
62246,38.890366,-89.427577,2945.0,9946.0
62248,38.30589,-89.992855,111.0,556.0
62249,38.755333,-89.667323,5485.0,16550.0
62250,38.540493,-89.264342,201.0,627.0
62253,38.777732,-89.300085,248.0,923.0
62254,38.609368,-89.822871,1983.0,6339.0
62255,38.313204,-89.783121,418.0,1231.0
62256,38.226376,-90.231493,12.0,38.0
62257,38.284874,-89.728709,673.0,1960.0
62258,38.460897,-89.782081,2948.0,10292.0
62260,38.460929,-90.098634,2494.0,6518.0
62261,38.006752,-89.997271,56.0,56.0
62262,38.939413,-89.263839,594.0,1887.0
62263,38.318988,-89.401159,1746.0,4834.0
62264,38.315878,-89.899945,1009.0,3152.0
62265,38.506152,-89.680732,1474.0,4396.0
62266,38.484804,-89.6573,29.0,29.0
62268,38.276295,-89.539572,392.0,922.0
62269,38.600006,-89.915402,9193.0,35536.0
62271,38.440109,-89.520464,666.0,1819.0
62272,37.996234,-89.616433,569.0,1713.0
62273,38.78684,-89.583768,125.0,302.0
62274,38.091163,-89.40027,2390.0,8147.0
62275,38.814556,-89.547072,957.0,2942.0
62277,38.096972,-90.112198,335.0,994.0
62278,38.20377,-89.991304,2327.0,6425.0
62279,38.133836,-90.135803,23.0,69.0
62280,37.846621,-89.648009,249.0,394.0
62281,38.70688,-89.779355,599.0,3018.0
62282,38.356433,-89.71286,216.0,620.0
62284,38.864144,-89.310441,228.0,629.0
62285,38.392279,-90.008393,1656.0,4187.0
62286,38.116958,-89.717653,1970.0,5482.0
62288,37.993373,-89.68961,998.0,2592.0
62289,38.597636,-89.751278,134.0,385.0
62292,38.213149,-89.681962,257.0,722.0
62293,38.615837,-89.695246,1608.0,4572.0
62294,38.702556,-89.86748,4204.0,15246.0
62295,38.271875,-90.310764,500.0,1310.0
62297,38.052121,-89.806332,186.0,293.0
62298,38.308842,-90.149413,6490.0,17907.0
62301,39.931155,-91.388714,9546.0,30987.0
62305,39.928192,-91.343933,7331.0,19077.0
62311,40.222576,-90.935227,309.0,893.0
62312,39.70732,-91.024165,540.0,1878.0
62313,40.317726,-91.228289,88.0,349.0
62314,39.767988,-90.891698,187.0,484.0
62316,40.235474,-91.053025,235.0,873.0
62319,40.15292,-90.73001,100.0,164.0
62320,40.030398,-91.082988,702.0,2431.0
62321,40.409716,-91.095432,1504.0,3682.0
62323,39.800419,-90.674455,59.0,235.0
62324,39.998277,-90.966328,553.0,1393.0
62325,40.045624,-91.162046,187.0,547.0
62326,40.422789,-90.813562,701.0,2317.0
62330,40.571437,-91.125784,669.0,1548.0
62334,40.395595,-91.248792,60.0,185.0
62336,40.467551,-91.173341,54.0,95.0
62338,39.998692,-91.237201,383.0,1109.0
62339,40.128504,-91.0381,354.0,1004.0
62340,39.734718,-90.728238,534.0,1675.0
62341,40.43343,-91.300936,1173.0,3439.0
62343,39.696652,-91.245026,229.0,726.0
62344,40.179891,-90.824965,50.0,55.0
